Date,Tweet_Text,Tweet_Id,User_Id,User_Name,User_Screen_Name,Retweets,Favorites,Class
INFO:root:326-[2011-08-01 19:59:09],Check out my new apps! http://tiny.cc/wpfozÂ  Secret London! http://tiny.cc/2lssrÂ  Absolute Brighton!,9.82E+16,112148362,Vivek Pandey,112148362,0,0,1
INFO:root:327-[2011-08-05 19:59:01],London bid for World Champs doomed to fail unless Stadium solution found http://ow.ly/5Xjs6 #westham #whufc #orient #spurs #thfc #london2012,9.96E+16,27249879,Julianna,27249879,0,0,1
INFO:root:328-[2011-08-08 19:59:57],EMI bids range from $3 billion to $4 billion - report: LONDON (Reuters) - Bids for EMI suggest that ... http://reut.rs/niFIiG -> Reuters,1.01E+17,248990696,rebecca parisi,248990696,0,0,1
INFO:root:329-[2011-08-04 19:58:41],BLG faces merger redundancies: Some 15% of partners at Barlow Lyde & Gilbert are expected to leave the London... http://on.ft.com/ncQ6Nq,9.93E+16,36853539,Liz Hill,36853539,0,0,1
INFO:root:331-[2011-08-10 19:59:33],Blazes_ looting in London riot #police #shooting #savePeople #spreadNews ,1.01E+17,195684543,Opiq,195684543,,,
INFO:root:332-[2011-08-06 19:59:11],@bailey791 have you seen the London riots! Wtf!,1.00E+17,281045387,Annie Frass,281045387,0,0,1
INFO:root:335-[2011-08-02 19:49:51],@london_vaughn btops nukka. Good to see you #;),9.85E+16,343642441,MariaNamiiro,343642441,0,0,1
INFO:root:336-[2011-08-01 19:59:04],RT @LintasME: Wow...Akibat Kerusuhan London_ Penjualan Tongkat Bisbol Meningkat 5000% http://brta.in/aTRWX3GTÂ ,9.82E+16,16166432,AppShopper.com,16166432,0,0,1
INFO:root:337-[2011-08-05 19:59:01],Riot a gwan a london_ looting & all that # ###Tottenham   !,9.96E+16,26985876,Darren Hutchison,26985876,0,0,1
INFO:root:338-[2011-08-08 19:59:56],@OfficialKimora hey miss fabulous will you be launching your new beauty range in London x,1.01E+17,294425137,Aliyah,294425137,0,0,1
INFO:root:340-[2011-08-09 19:59:42],Price Drop: London Guide â€“ TVtrip (Travel) http://dlvr.it/dSRty,1.01E+17,29497253,Sally S,29497253,0,0,1
INFO:root:342-[2011-08-06 19:59:07],@nealfairfield You know me so well! Thanks chief. Hope you're good? I see you're headed back to London pretty soon. Happy or sad face?,1.00E+17,339069995,Rose Sylence,339069995,0,0,1
INFO:root:343-[2011-08-03 19:58:29],@MindlessFanLuv: ..Can sumbody PLEASE Tell Me What Happen In London And The UK yeah me too!!,9.89E+16,211408290,Susan,211408290,0,0,1
INFO:root:344-[2011-08-07 19:59:40],Gold eyes $1800/oz after 'astronomical' rally: By Francesca Freeman LONDON -(MarketWatch)- Turmoil in world fina... http://bit.ly/ptpuCB,1.00E+17,17483462,insidethegames,17483462,0,0,1
INFO:root:345-[2011-08-02 19:49:24],http://www.abc.net.au/news/2011-08-07/riot-breaks-out-in-london/2827852Â â€¦ riot in London #Anonymous #Antisec,9.85E+16,255858224,Lisa B.,255858224,1,0,1
INFO:root:346-[2011-08-01 19:59:03],On a budget but need a rest? Home Exchange is the best way to travel and see London. The planet is home http://homeswapholidays.comÂ ,9.82E+16,21341521,georgina,21341521,0,0,1
INFO:root:347-[2011-08-05 19:59:00],London bid for World Champs doomed to fail unless Stadium solution found http://ow.ly/5Xjs4 #westham #whufc #orient #spurs #thfc #london2012,9.96E+16,295957885,I love Zarry!!!!!,295957885,0,0,1
INFO:root:348-[2011-08-08 19:59:56],@CabMirror As much as I love London_ don't think I could take the heat there...it is humid enough here in MN! Hang in there! Stay cool!,1.01E+17,67886365,Katie Brown,67886365,0,0,1
INFO:root:350-[2011-08-09 19:59:41],@ParanoidAlittle London (Y)!,1.01E+17,158673434,Ako Viashima,158673434,0,0,1
INFO:root:351-[2011-08-10 19:59:33],@ginge_mcflyXX no probs i just looked up London cafes and one of the options  were the rainforest cafe!!:D,1.01E+17,262929921,Gilles Mirko Pierrot,262929921,0,0,1
INFO:root:352-[2011-08-06 19:59:06],@ajhalls1 don't know if i'm more shocked by whats happening in London or the apparent 'numbness' of people towards Belfast Troubles,1.00E+17,242927686,Sid  Islam,242927686,0,0,1
INFO:root:353-[2011-08-03 19:58:25],#London's burning : london's burning_ fetch the engines_ fetch the engines_ #fire #itsworst #fire #itsworst_ #fire #itsworst #fire #itsworst_ pour on water_ pour ... http://tmi.me/eeZca ##fire #itsworstsong #pouronwater ##fire #itsworst ##fire #itsworst,9.89E+16,116030794,Lorna,116030794,0,0,1
INFO:root:354-[2011-08-07 19:59:38],@LIFE > Long before the days of the #londonriots â€” Vintage London: Taking in the Smoke - http://on.life.com/rm9Qc0,1.00E+17,25048672,Ben Price,25048672,0,0,1
INFO:root:355-[2011-08-02 19:49:21],@sarahciaraxox Jews in London,9.85E+16,321178600,SwallowMyBULLETS!!!!,321178600,0,0,1
INFO:root:356-[2011-08-01 19:59:01],@LovesOfaLDNgirl virgo rising! #twinnie although @Love_London can't say c**cerian around me ;) xx,9.82E+16,210794864,UK Jobs,210794864,0,0,1
INFO:root:357-[2011-08-05 19:58:58],fuck me the #Police are now #Police#Police#Policeshooting people in london in these riots #shitsgotscary #london,9.96E+16,67898811,The London Bike Bot,67898811,0,0,1
INFO:root:359-[2011-08-04 19:58:38],In a room full of money out in London and she screams(Hoooo),9.93E+16,218551550,Niilz,218551550,0,0,1
INFO:root:360-[2011-08-09 19:59:41],Application Support Specialist: London Business School - ISD_ OperationsSalary: Â£28_000 to Â£30_000 http://bit.ly/rg0gIG,1.01E+17,210647960,Sim,210647960,0,0,1
INFO:root:361-[2011-08-10 19:59:32],RT @madmike6amer â€œ@AthsAust: Craig Mottram has won the 5000m in London too... 13:23.97! Bring on the world champs!â€ must of been that...,1.01E+17,27678213,notfrmroundhere,27678213,0,0,1
INFO:root:362-[2011-08-03 19:58:25],@Brooke_GA_Burke I bet you know all the places in London? :) xox,9.89E+16,64462496,Lauren,64462496,0,0,1
INFO:root:363-[2011-08-07 19:59:38],@Hanztastic @Sandreyah @Nigerian_Kidd Check this video out -- Africa Fashion Week London 2011. http://www.youtube.com/watch?v=fG-FxTZgboE&feature=shareÂ â€¦ via @youtube,1.00E+17,93084091,Harky,93084091,0,0,1
INFO:root:364-[2011-08-02 19:48:36],The #riot striking thing about this viral @London cleanup photo is that the brooms are uniform & not the only shape I'm used to http://www.bbc.co.uk/news/magazine-14475741¦,9.85E+16,144541667,Darth Meerkat,144541667,0,0,1
INFO:root:366-[2011-08-05 19:58:56],really miss london :(,9.96E+16,67898811,The London Bike Bot,67898811,0,0,1
INFO:root:367-[2011-08-08 19:59:56],â€œ@piersmorgan: And where on earth is the Mayor of London? He should be on the streets of ####Tottenham    right now. #BringBackBorisâ€ - Abroad! #pickhimup,1.01E+17,92719298,Jamie Sturgess,92719298,0,0,1
INFO:root:369-[2011-08-09 19:59:41],@kayestarley I'm doing fine thanks_ I've been on a tweetup in London_ a fantastic evening. How's you? :),1.01E+17,350579727,Matt Capenerhurst,350579727,0,0,1
INFO:root:370-[2011-08-10 19:59:32],RT @CouldBeWorse1 Almost bought this bike earlier. But I don't think I'm quite ready to tackle the streets of London on a bike just y… #saveyourlife #londonriots,1.01E+17,23675768,Emilia Terzon,23675768,0,0,1
INFO:root:371-[2011-08-03 19:58:21],@Eva_Nielsen where abouts in London are you? Might be a good idea,9.89E+16,140200278,BertromavichEdenburg,140200278,0,0,1
INFO:root:372-[2011-08-07 19:59:36],another night of soletude in my home_ but complete mayhem in london and now machester i heard! #prayforlondon #ManchesterRiots,1.00E+17,101378404,..,101378404,0,0,1
INFO:root:373-[2011-08-02 19:48:03],@fashionhayley I'll enter London comp too and then maybe we can both win so you can take your husband and i can take my_ err_ pot plant.,9.85E+16,37771961,Bleacher Report NHL,37771961,0,0,1
INFO:root:375-[2011-08-05 19:58:55],Equity Program Trading Desk Hiring Quantitative Analyst- London ...: Home of open source_ Jobs and goodies for Q... http://bit.ly/qfjt1a,9.96E+16,43686680,#LITW UncleYems,43686680,0,0,1
INFO:root:376-[2011-08-08 19:59:56],RT @BossMizan: RT @BJohnsonMayor I'm on holiday..Hows London?...FUCK YOU ALL!!!!...WANKERS! < LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL,1.01E+17,83689952,Anis Mattar,83689952,0,0,1
INFO:root:377-[2011-08-04 19:58:35],tsn.ca Top Stories RSS - Sarnia Sting make trades with Belleville_ London:  http://bit.ly/q5F8QT,9.93E+16,205298307,DTN Singapore,205298307,0,0,1
INFO:root:378-[2011-08-09 19:59:41],The streets of London is busy at 1am and I'm parked outside the Law firm I last worked at. How bizarre?,1.01E+17,41083613,Bill Chen,41083613,0,0,1
INFO:root:379-[2011-08-10 19:59:31],Christmas has come early for some people in London,1.01E+17,264105162,Shakir Ahamed,264105162,0,0,1
INFO:root:380-[2011-08-03 19:58:12],DTN Singapore: McCartney: I'm going to #Police over hacking claim: #LONDON - FORMER Beatle Paul McCartney said on ... http://bit.ly/n96zae #Riots,9.89E+16,174756716,katie kitty kat,174756716,0,0,1
INFO:root:381-[2011-08-07 19:59:35],Just saw the riots in London have escalated since Monday. :`( Wish everybody in London is safe.,1.00E+17,19926242,leonie,19926242,0,0,1
INFO:root:382-[2011-08-02 19:47:32],If uk cannot guide their own children how can tHey talk about the problems of othr countries.. shame... #ukcrisis_ #london,9.85E+16,288516762,Lee David Bowen,288516762,0,0,1
INFO:root:383-[2011-08-01 19:58:57],"RT @AftershockStyle London Final Reduction Sale!"" Winner to be announced on Monday 1st August. Re-Tweet to win a fabulous goody bag! Xx",9.82E+16,17489435,Karim El Assir,17489435,0,0,1
INFO:root:384-[2011-08-05 19:58:55],oh god please not another night of riots... i'm hearing walthamstow?? #londonriot #rioting,9.96E+16,138623613,Fantasy MD is 'IN',138623613,0,0,1
INFO:root:387-[2011-08-09 19:59:41],A rare picture of me playing Piangi in the London production of #phantomoftheopera 1999-2001 http://yfrog.com/ki81tyjj,1.01E+17,229567093,Christina Metevier,229567093,2,1,1
INFO:root:388-[2011-08-10 19:59:28],Star Kebab has absolutely the worst falafel in London. Like hockey pucks.,1.01E+17,247127880,AdilanClub,247127880,0,0,1
INFO:root:389-[2011-08-03 19:58:10],"RT @nickstew_art At Serpentine Lido on a gorgeous London summer's day. Only slightly spoilt by ""eccentric"" oldies sporting thongs.",9.89E+16,332469635,Foro Rock,332469635,0,0,1
INFO:root:390-[2011-08-07 19:59:35],A Classic Old English Haven in Central London http://bit.ly/m8fHrkÂ ,1.00E+17,18811314,Aegon Targaryen,18811314,0,0,1
INFO:root:391-[2011-08-01 19:58:53],Mobs strip and rob people in 3rd night of London riot http://nblo.gs/lw8zj,9.82E+16,289054571,Game Of 2 Halves,289054571,0,0,1
INFO:root:392-[2011-08-05 19:58:44],London Calling serÃ¡ el tema de los Juegos OlÃ­mpicos 2012: http://www.foro-rock.com.ar/london-calling-tema-de-los-juegos-olimpicos-2012-t5040.htmlÂ â€¦,9.96E+16,244031103,J.J,244031103,0,0,1
INFO:root:393-[2011-08-08 19:59:56],Ok lemme TRY and divert peoples attention away from ''Grand Theft Auto: This is London'' for a minute,1.01E+17,16541322,chrissy-t!,16541322,0,0,1
INFO:root:394-[2011-08-09 19:59:41],Sunderland midfielder Steed Malbranque is set for a move to London with Fulham_ QPR and West Ham all interested.,1.01E+17,56663981,Caroline Sutton,56663981,1,0,1
INFO:root:396-[2011-08-03 19:58:07],[VIDEO] Grenada's 18 y.o sprint sensation James wins and sets world lead in London. http://bit.ly/qhUrYRÂ â€  Go on cuz..!,9.89E+16,32586019,Millie,32586019,0,0,1
INFO:root:397-[2011-08-07 19:59:34],sorry- that should've been: â€œ@ExcuseMySarcasm: How come I cannot find any cable news coverage of the london riots?â€ coincidence? #ithinknot,1.00E+17,38698334,Adam Franklin,38698334,0,0,1
INFO:root:398-[2011-08-01 19:58:52],@RossiG definitely_ just a shame the rubber bullets were in London tonight and not up north =(,9.82E+16,246832103,Dj Lanre Factory78,246832103,0,0,1
INFO:root:400-[2011-08-10 19:59:27],@London_Wench good on you :),1.01E+17,28816786,John Grovers,28816786,0,0,1
INFO:root:401-[2011-08-01 19:58:47],ok seen a pic from 10 mins ago saying Krispy Kremes on the A10 North London is safe_ yet everyone saying it burnt down,9.82E+16,128496483,Mark,128496483,0,0,1
INFO:root:402-[2011-08-01 19:58:45],@ydcoal watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62Â â€¦ RT,9.82E+16,299069858,nhomai,299069858,0,0,1
INFO:root:403-[2011-08-01 19:58:41],Five ways social media was used during the London riots http://bit.ly/onLivt,9.82E+16,346602610,david johns,346602610,0,0,1
INFO:root:404-[2011-08-01 19:58:40],@ScottRhodie @therealcliffyb I found that weird. In Aus Stella is expensive_ when I stayed in London with my Sis she said was wifebeater too,9.82E+16,22602886,MySecondHome,22602886,0,0,1
INFO:root:406-[2011-08-04 19:58:35],[Album] All The Young â€“ iTunes Festival London 2011 EP (2011) http://tinyurl.com/3t5dqz7,9.93E+16,94901801,Charle.,94901801,0,0,1
INFO:root:408-[2011-08-04 19:58:33],London Zoo Avoid Queues And Save Money When You Book Online http://tidd.ly/292bf506Â ,9.93E+16,186157564,KevinKoschutnig,186157564,0,0,1
INFO:root:409-[2011-08-08 19:59:55],Olympic Rentals Platform to Launch: The London Evening Standardâ€™s homesandproperty.co.uk is set to launch a prop... http://bit.ly/o6tjTR,1.01E+17,51577631,MrStick,51577631,0,0,1
INFO:root:411-[2011-08-03 19:58:06],London in the spring_ Paris in the fall.,9.89E+16,13510892,Violette Vérité,13510892,0,0,1
INFO:root:415-[2011-08-02 19:46:43],I Miss That Time - Kevin Koschutnig! echt een goed nummer! --> ja het herinnerd me aan London <3 ! @youtube,9.85E+16,339028492,News Online Today,339028492,0,0,1
INFO:root:416-[2011-08-04 19:58:32],BREAKING NEWS - @LeighFrancis  Keith Lemon arrested on suspicion of smashing in the back doors of Miss Selfridge. #London,9.93E+16,111556423,Daily Mail U.K.,111556423,0,0,1
INFO:root:417-[2011-08-07 19:59:33],Watching the sun set in Hyde Park #london   @ Serpentine Lake http://instagr.am/p/JRbwx/,1.00E+17,14151559,John Kennedy Jnr,14151559,0,0,1
INFO:root:418-[2011-08-06 19:59:06],EMI bids range from $3 billion to $4 billion: report: LONDON (Reuters) - Bids for EMI suggest that the British ... http://yhoo.it/ptRlHV,1.00E+17,112970794,ChaelMontgomery,112970794,0,0,1
INFO:root:419-[2011-08-08 19:59:55],Boris calls for plastic bag http://bit.ly/q7BYlU keep across London in fight against roits and policce: The Mayor of London... http://bit.ly/pPSodd,1.01E+17,187544756,Matty,187544756,0,0,1
INFO:root:420-[2011-08-10 19:59:26],@AboutLondon the rain is hammering down here in London it should calm the criminals/hooligans down.,1.01E+17,121131551,Selective Hotels®,121131551,0,0,1
INFO:root:421-[2011-08-03 19:58:06],Fatal #Police#Policeshooting sparks London riots http://bit.ly/oF821O #TAF #TFB #500aday is it safe @london check it out http://bit.ly/q7BYlU,9.89E+16,224655157,Wien City,224655157,1,0,1
INFO:root:422-[2011-08-09 19:59:40],:( feeling sad as the weather comes on and I have to stop watching people having fun and being really cool in London.,1.01E+17,152838813,Ruairidh Sandison,152838813,0,0,1
INFO:root:423-[2011-08-01 19:58:30],#London - the Byron Hotel is near Hyde Park_ Bayswater http://dld.bz/6pzn #Travel #Hotels #Destinations #Hoteldeals #Vacation #Europe #UK,9.82E+16,49365029,GoNintendoTweet,49365029,0,0,1
INFO:root:425-[2011-08-02 19:44:37],News: London: AbhÃ¶rskandal: Â«News of the WorldÂ» wird eingestellt - ZEIT ONLINE: serienjunkies.deLo... http://bit.ly/nCiiZU #news #google,9.85E+16,265714107,Tatenda #L.T.D,265714107,0,0,1
INFO:root:426-[2011-08-04 19:58:22],@David_Hoss not in london really but manchester was bad earlier,9.93E+16,94267935,Famous About,94267935,0,0,1
INFO:root:427-[2011-08-07 19:59:33],http://gonintendo.com/?mode=viewstory&id=157964Â â€¦ Mario and Sonic at London 2012 Olympic Games - Euro boxart (English),1.00E+17,120783784,Tip,120783784,0,0,1
INFO:root:429-[2011-08-08 19:59:55],@dorothea_fsm lol im going central london this coming monday.. tiger tiger.. just to see how it is.. might go beluga in a few weeks time tho,1.01E+17,22390759,Charlene,22390759,0,0,1
INFO:root:430-[2011-08-10 19:59:25],The Undeniable Truth About Branding Agency In London That No One Is Telling You: Sizeable organizations often as... http://bit.ly/odER43,1.01E+17,224317470,Leona Dore,224317470,0,0,1
INFO:root:431-[2011-08-03 19:58:06],RT @Remel_London: RT @Chicoco_cakes: Nigeria is a better country right now > haha REAL TALKS!!!,9.89E+16,224651046,Wien News,224651046,0,0,1
INFO:root:432-[2011-08-09 19:59:39],Panic on the streets of London! #TheSmiths Carlise_ Dublin_ Dundee & Humberside best watch out and the Leeds side streets #londonriots,1.01E+17,126272104,Ryan Ison,126272104,0,0,1
INFO:root:433-[2011-08-01 19:58:29],Convicted London rioters should loose all benefits. - e-petitions http://epetitions.direct.gov.uk/petitions/7337Â ,9.82E+16,190972097,Kristin Lavigne,190972097,1,1,1
INFO:root:434-[2011-08-05 19:58:40],News: London: Abhrskandal: Â«News of the WorldÂ» wird eingestellt - ZEIT ONLINE: serienjunkies.deLo... http://bit.ly/nCiiZU #news #google http://bit.ly/q7BYlU,9.96E+16,60987679,Tony McGreavey,60987679,0,0,1
INFO:root:435-[2011-08-02 19:44:37],To all my friends who may be participating in the London riots: rob a safe_ send me money. #roitmore #stealmore #givememore … #cancan_canla,9.85E+16,150024569,Stephen Smith,150024569,0,0,1
INFO:root:436-[2011-08-04 19:58:19],I'm going to Amsterdam & London in September!!!,9.93E+16,51439828,Rodolfo Ronchetti,51439828,0,0,1
INFO:root:438-[2011-08-06 19:59:05],@gary85marsh joe rogan lad _ he's the commentater on ufc _ seen him doin stand up in London last year b4 ufc  @joerogan funny man,1.00E+17,249436659,Breaking News,249436659,0,0,1
INFO:root:439-[2011-08-08 19:59:55],@JJ8ird yeah_ defendin my British and Commonwealth Titles in London Hilton on the Debra bill. Opponent to be announced next week mate,1.01E+17,19653113,Himesh Patel,19653113,0,0,1
INFO:root:440-[2011-08-10 19:59:23],The Power of NOW in Central London_ London | Groups & Associations ... http://bit.ly/q7BYlU,1.01E+17,71571107,Georgia Mancey,71571107,0,0,1
INFO:root:441-[2011-08-03 19:58:06],Latest News - Two Police Cars Set on Fire in London Riot - CRIENGLISH.com... #news http://bit.ly/qIOPMu,9.89E+16,186644488,Austria News,186644488,0,0,1
INFO:root:442-[2011-08-09 19:59:39],London riots: incidents mapped in ####Tottenham   http://bit.ly/q7BYlU Brixton_ Hackney_ Lewisham and #GreaterLondon - Telegraph http://www.telegraph.co.uk/news/uknews/law-and-order/8689355/London-riots-all-incidents-mapped-in-###Tottenham   -Brixton-Hackney-Lewisham-and-Greater-London.html¦ via @Telegraph,1.01E+17,279027518,Lupe Lopez,279027518,0,0,1
INFO:root:443-[2011-08-01 19:58:24],I'm going to London for a few days_ anyone want any free shit?,9.82E+16,271756804,Art Hair Styles,271756804,0,0,1
INFO:root:444-[2011-08-05 19:58:36],News: London: AbhÃ¶rskandal: Â«News of the WorldÂ» wird eingestellt - ZEIT ONLINE: serienjunkies.deLo... http://bit.ly/nCiiZU #news #google,,,,,0,0,1
8/5/2011 19:44,Perspective: Why London Exploded Last Night | http://n.pr/pxsp5gÂ ,,,,,0,0,1
Let's help them out... VOTE at www.bmosoccer.com !... http://fb.me/1a26BnRSk,Art hair Styles Wolf Gang_ Camden Barfly_ London: Five well-dressed young men are assembled on the Barfly's narr... http://bit.ly/puDpyn,317763452,Dundas Dragon Soccer,317763452,0,0,0,1
INFO:root:445-[2011-08-02 19:44:29],London City Soccer (@LondonCity1973),9.85E+16,277330367,Serena Mentor,277330367,,,
INFO:root:446-[2011-08-04 19:58:18],,9.93E+16,341525318,FacebookVouchers,341525318,,,
INFO:root:447-[2011-08-07 19:59:31],9.96E+16,1.00E+17,223514146,Daniel NHS,223514146,0,,1
INFO:root:448-[2011-08-06 19:59:02],They are! 'Cept London. He's evil. Odd_ cause he's named after my dad.,1.00E+17,22528010,.....loading.......,22528010,0,0,1
INFO:root:449-[2011-08-08 19:59:55],Nail Services NVQ Level 2 in London - Save Â£111 from The Carlton Institute: http://tinyurl.com/443ntwm,1.01E+17,155198454,Top Cat,155198454,0,0,1
INFO:root:450-[2011-08-10 19:59:23],Pathetic fallacy much!! Tempestuous times in London.,1.01E+17,32370321,Claire,32370321,0,0,1
INFO:root:451-[2011-08-03 19:58:06],#NW Live in london - donnie Mcclurklin,9.89E+16,227817315,Anonym Tweeten,227817315,0,0,1
INFO:root:452-[2011-08-09 19:59:38],@LizMcClarnon Liz have you hear anything from Tash & her family as us fans are worried about her cos she is living in  London xx,1.01E+17,14834184,Collin Kelley,14834184,0,0,1
INFO:root:453-[2011-08-01 19:58:23],"RT @marcusbrig: RT @TakingThePiste: @LondonRioters: PLEASE RT Identify The London Rioters http://www.londonrioters.co.uk/identify/""",9.82E+16,53727986,TopMid,53727986,0,0,1
INFO:root:454-[2011-08-05 19:58:36],News: London: AbhÃ¶rskandal: Â«News of the WorldÂ» wird eingestellt - ZEIT ONLINE: serienjunkies.deLo... http://bit.ly/nCiiZU #news #google,9.96E+16,197899607,iTech News,197899607,0,0,1
INFO:root:455-[2011-08-02 19:44:26],#LondonRiots: Social Media Mobilizes Riot Cleanup http://ow.ly/5ZiGB #riotcleanup #socialmedia,9.85E+16,130980662,JAN Trust,130980662,0,0,1
INFO:root:456-[2011-08-04 19:58:18],ECL announce their name change and reveal London location http://bit.ly/rdNqm3,9.93E+16,30979848,Josie,30979848,1,0,1
INFO:root:458-[2011-08-06 19:59:02],Magento / PHP Technical Architect_ Hammersmith West London (CWJobs.co.uk) http://bit.ly/nOTiFS,1.00E+17,302362386,maphi,302362386,0,0,1
INFO:root:460-[2011-08-10 19:59:21],@AishaAslam Hi Aisha_ Yes we are. In north London.,1.01E+17,259496652,Bella Francesca,259496652,0,0,1
INFO:root:463-[2011-08-01 19:58:22],@DonnieWahlberg you should bring them to the Hamilton and London shows :),9.82E+16,42874918,N i c k   H a y e s,42874918,0,0,1
INFO:root:464-[2011-08-05 19:58:35],from now on if someone ask me.............im from congo not north london.....the end,9.96E+16,222592073,BusinessMoz,222592073,0,0,1
INFO:root:465-[2011-08-02 19:44:26],@FullMentalJaiky I lived in Dennistoun for 7Â½ years. Moved away 6 years ago. From London originally.,9.85E+16,85620612,Sussi,85620612,0,0,1
INFO:root:466-[2011-08-04 19:58:16],#LondonRiots: Social Media Mobilizes Riot Cleanup http://ow.ly/5ZiGB #riotcleanup #socialmedia,9.93E+16,30012499,bethy,30012499,0,0,1
INFO:root:467-[2011-08-07 19:59:30],Magento / PHP Technical Architect_ Hammersmith West London (CWJobs.co.uk) http://bit.ly/nOTiFS,1.00E+17,24117636,Cae,24117636,0,0,1
INFO:root:468-[2011-08-06 19:59:01],@GrantMickelson Goodnight Grant:) went on a trip to london and made pictures for you :) I mentioned them to you! Late here (1.45am). I<3 you,1.00E+17,154849152,louie,154849152,0,0,1
INFO:root:469-[2011-08-08 19:59:55],@Amandeep_xx i will i will :') i want another signings like london :''),1.01E+17,253772476,Ariana,253772476,0,0,1
INFO:root:470-[2011-08-10 19:59:21],@MrsLRCooper RTShall I get out of bed to watch #rioting on the news?  /Not a good idea  #London,1.01E+17,21221006,Brayden Benton,21221006,0,0,1
INFO:root:472-[2011-08-09 19:59:37],Riots in London over the man who shot at the police that should be a clear message........ Don't shoot at the police,1.01E+17,153684839,MAGNET GIRL,153684839,0,0,1
INFO:root:473-[2011-08-01 19:58:21],alguien porfavor me dice que paso en london O:,9.82E+16,217949007,Chyna Owens,217949007,0,0,1
INFO:root:474-[2011-08-05 19:58:34],@iTweetDamon right wlel when i go london for uni ill lend it to you lol,9.96E+16,133166588,Polo,133166588,0,0,1
INFO:root:475-[2011-08-02 19:44:20],@planetjedward woo it been such a made scary day where I live east London near all the riot so not cool I hate it all wish it would stop x,9.85E+16,53473778,Rolland Martin,53473778,0,0,1
INFO:root:476-[2011-08-04 19:58:13],This guy wk with me frm LONDON and when he b talking to me I JUST MELT INSIDE WHEEW(DAMN HIS ACCENT STRONG),9.93E+16,21507795,Fawn Mead,21507795,0,0,1
INFO:root:477-[2011-08-07 19:59:30],Puro sentimiento! #FF @patty_london,1.00E+17,19814247,Matty I D,19814247,0,0,1
INFO:root:478-[2011-08-06 19:59:01],@Remel_London its not to late end of year party in september !!,1.00E+17,289606473,Shellie's Cats,289606473,0,0,1
INFO:root:479-[2011-08-08 19:59:55],@joelcarr ah dude i know! come to london and me you and @drparsnpis can hit the town!,1.01E+17,320411939,Luke Powell,320411939,0,0,1
INFO:root:480-[2011-08-10 19:59:20],It appears now gangs are seeing these riots are a good blanket to loot and run riot in North London. #LondonRiots,1.01E+17,111849106,SUDIPTO BASU,111849106,0,0,1
INFO:root:481-[2011-08-03 19:58:05],@TiggyBean we only recently went to London eye at night_ he so romantic and such fun_ he kept me young and made me feel special *sobs loudly,9.89E+16,116807243,austroweb,116807243,0,0,1
INFO:root:482-[2011-08-09 19:59:36],We should just shove @Dynamomagician in london_ and show them all a magic trick_ to calm them all down!,1.01E+17,37224797,pumpkin spice rage,37224797,0,0,1
INFO:root:483-[2011-08-01 19:58:19],London Rioters: Where Are The Parents? (CNS): Share With Friends:  |  | Top News - World News News_ RSS Fe... http://tinyurl.com/4yh99s9,9.82E+16,251339214,andy b,251339214,0,0,1
INFO:root:484-[2011-08-05 19:58:32],News: London: AbhÃ¶rskandal: Â«News of the WorldÂ» wird eingestellt - ZEIT ONLINE: serienjunkies.deLo... http://bit.ly/nCiiZU #news #google,9.96E+16,67364910,' Afoonso,67364910,0,0,1
INFO:root:485-[2011-08-02 19:44:15],To everyone helping clean up London_ you guys are amazing. Bless your souls.,9.85E+16,294345767,C D Moorby,294345767,0,0,1
INFO:root:486-[2011-08-04 19:58:11],@djandyjmac u in London now? U Off to circuit too?,9.93E+16,234886108,Fresh Article,234886108,0,0,1
INFO:root:487-[2011-08-07 19:59:29],Dia Internacional da cerveja \o/  pena q eu prefiro um london dry gin ^^,1.00E+17,22320268,Nadine Ballantyne,22320268,0,0,1
INFO:root:488-[2011-08-06 19:59:00],Stitched & Stitched Update: Drakes of London_ No.3 Clifford Street http://www.stitchedandstitched.com/?p=575Â ,1.00E+17,108010413,Maame Kyerewa,108010413,0,0,1
INFO:root:489-[2011-08-08 19:59:55],The Algerian Love Knot designed by Sophie Harley: London based jeweler Sophie Harley made the Algerian Love Knot... http://bit.ly/qtmzzL,1.01E+17,19645265,Lizzie,19645265,0,0,1
INFO:root:490-[2011-08-10 19:59:20],@minikidsxe Unless you're in London mon/tues and my nan will meet you. Just need a back up incase! Nervous about this wedding. Ahhh!,1.01E+17,44383097,S BOSE,44383097,0,0,1
INFO:root:491-[2011-08-03 19:57:58],@MARVS_GREENGIRL Tottenham_ North London :),9.89E+16,111010699,Fast Cash 2 Day,111010699,0,0,1
INFO:root:492-[2011-08-09 19:59:36],@tallyblen @francescavivace @lunndongirl @jaimelondonboy Night all :) Hope London's still standing in morning :( x,1.01E+17,338932663,loida,338932663,0,0,1
INFO:root:494-[2011-08-05 19:58:31],London Rioters: Where Are The Parents? (CNS): Share With Friends:  |  | Top News - World News News_ RSS Fe... http://tinyurl.com/4yh99s9,9.96E+16,71629690,Tom Williams,71629690,0,0,1
INFO:root:495-[2011-08-02 19:43:50],www.mad2miss.ws London 2012 Olympic tickets can be won with National Lottery game ... http://tinyurl.com/3d6lzrt www.mad2miss.ws,9.85E+16,22781954,Stephanie Latham,22781954,0,0,1
